customer_id,signup_date,age,region,acquisition_channel,loyalty_tier
13007,2024-11-30,29.0,East of England,Email,Standard
13008,2025-04-27,37.0,wales,Social,Standard
13009,2024-08-26,27.0,South East,Social,Standard
13010,2025-07-21,48.0,,Organic Search,Silver
13011,2024-11-01,28.0,East of England,Direct,Gold
13012,2025-06-22,49.0,South West,Direct,Standard
13013,2025-11-11,22.0,Yorkshire,Affiliate,Standard
13014,2024-09-29,,London,Organic Search,Standard
13015,2024-06-14,49.0,London,Organic Search,Standard
13016,2025-10-29,36.0,London,Social,Standard
13017,2025-05-01,59.0,North East,Paid Search,Silver
13018,2025-09-19,31.0,South East,Paid Search,Standard
13019,2024-09-27,37.0,North West,Email,Silver
13020,2024-09-06,55.0,London,Direct,Standard
13021,2024-03-29,18.0,East of England,Social,Standard
13022,2025-07-06,18.0,East of England,Organic Search,Gold
13023,2025-08-26,25.0,South East,Organic Search,Standard
13024,2025-08-09,43.0,south east,Organic Search,Standard
13025,2024-07-27,18.0,South East,Organic Search,Standard
13026,2024-12-15,41.0,London,Organic Search,Standard
13027,2024-12-18,40.0,South West,Organic Search,Standard
13028,2024-03-27,56.0,east of england,Paid Search,Silver
13029,2024-01-01,46.0,London,Organic Search,Standard
13030,2024-08-26,38.0,South East,Direct,Silver
13031,2024-12-30,49.0,South West,Social,Standard
13032,2025-12-08,40.0,Wales,Direct,Standard
13033,2025-09-16,29.0,West Midlands,Email,Gold
13034,2025-05-26,21.0,Wales,Social,Silver
13035,2025-11-19,28.0,East of England,Social,Standard
13036,2025-07-07,34.0,Yorkshire,Email,Standard
13037,2025-01-11,36.0,london,Paid Search,Standard
13038,2025-10-14,18.0,East of England,Social,Standard
13039,2025-10-19,32.0,South East,Organic Search,Standard
13040,2024-05-24,34.0,North West,Affiliate,Standard
13041,2024-07-21,40.0,North East,Paid Search,Standard
13042,2025-11-23,52.0,North West,Organic Search,Standard
13043,2024-01-05,36.0,London,Email,Standard
13044,2025-01-05,24.0,West Midlands,Organic Search,Standard
13045,2024-09-30,18.0,North West,Direct,Standard
13046,2025-06-16,42.0,London,Email,Standard
13047,2025-11-16,24.0,London,Email,Standard
13048,2024-08-15,44.0,North West,Organic Search,Silver
13049,2024-06-06,49.0,South East,Social,Standard
13050,2024-08-23,18.0,London,Organic Search,Silver
13051,2025-05-26,40.0,North East,Paid Search,Gold
13052,2024-09-14,48.0,Scotland,Email,Gold
13053,2025-04-04,45.0,South East,Organic Search,Standard
13054,2024-09-05,18.0,Scotland,Email,Gold
13055,2025-06-13,25.0,Yorkshire,Social,Silver
13056,2024-02-14,20.0,East of England,Direct,Standard
13057,2024-09-01,40.0,North West,Social,Gold
13058,2024-08-09,39.0,Wales,Paid Search,Gold
13059,2025-03-03,18.0,North West,Direct,Silver
13060,2025-04-07,31.0,South East,Social,Standard
13061,2025-06-03,43.0,London,Paid Search,Gold
13062,2025-10-06,36.0,South West,Paid Search,Standard
13063,2025-07-23,36.0,London,Paid Search,Silver
13064,2024-01-30,30.0,London,Organic Search,Silver
13065,2025-04-29,22.0,South West,Affiliate,Standard
13066,2024-01-12,34.0,South East,Affiliate,Standard
13067,2024-10-22,35.0,London,Paid Search,Standard
13068,2025-02-27,41.0,North East,Organic Search,Gold
13069,2024-08-16,42.0,London,Organic Search,Silver
13070,2025-05-15,35.0,West Midlands,Social,Standard
13071,2025-07-23,46.0,East of England,Paid Search,Standard
13072,2025-03-10,30.0,Scotland,Paid Search,Standard
13073,2025-01-10,18.0,South East,Social,Standard
13074,2025-11-26,39.0,London,Email,Gold
13075,2025-04-11,35.0,West Midlands,Organic Search,Standard
13076,2024-06-12,39.0,East of England,Email,Standard
13077,2025-04-14,20.0,Yorkshire,Organic Search,Gold
13078,2024-12-10,54.0,London,Social,Silver
13079,2024-01-17,42.0,South East,Email,Standard
13080,2025-10-16,31.0,London,Paid Search,Standard
13081,2025-07-22,24.0,North West,Affiliate,Silver
13082,2025-03-17,46.0,South East,Affiliate,Gold
13083,2025-04-26,22.0,London,Direct,Standard
13084,2025-02-16,59.0,West Midlands,Paid Search,Standard
13085,2024-09-02,27.0,South East,Direct,Silver
13086,2025-10-28,53.0,London,Social,Standard
13087,2025-01-30,32.0,,Paid Search,Standard
13088,2024-08-30,51.0,Yorkshire,Email,Standard
13089,2025-05-04,26.0,West Midlands,Direct,Silver
13090,2024-04-22,34.0,South West,Direct,Standard
13091,2024-08-16,43.0,East of England,Paid Search,Standard
13092,2024-04-02,41.0,Scotland,Organic Search,Gold
13093,2024-03-01,46.0,London,Paid Search,Standard
13094,2025-08-10,29.0,London,Direct,Silver
13095,2024-11-08,35.0,Yorkshire,Direct,Standard
13096,2025-09-04,48.0,East of England,Paid Search,Standard
13097,2025-03-31,26.0,Scotland,Organic Search,Standard
13098,2024-06-16,40.0,North West,Email,Silver
13099,2024-05-31,32.0,North West,Organic Search,Standard
13100,2024-11-22,36.0,East of England,Organic Search,Silver
13101,2024-03-08,35.0,London,Email,Standard
13102,2025-02-22,25.0,North East,Organic Search,Standard
13103,2024-11-24,31.0,East of England,Affiliate,Standard
13104,2024-04-09,36.0,London,Direct,Standard
13105,2025-01-10,33.0,London,Organic Search,Standard
13106,2025-08-29,51.0,South East,Social,Gold
13107,2025-10-11,45.0,South East,Email,Standard
13108,2024-10-26,37.0,London,Social,Standard
13109,2024-02-22,26.0,South East,Direct,Standard
13110,2025-09-09,25.0,North East,Organic Search,Standard
13111,2025-01-28,56.0,East of England,Direct,Standard
13112,2025-06-27,23.0,South East,Social,Standard
13113,2024-02-02,35.0,London,Organic Search,Standard
13114,2024-07-29,38.0,North West,Email,Gold
13115,2024-07-23,31.0,North West,Email,Standard
13116,2025-05-27,23.0,London,Organic Search,Standard
13117,2025-05-02,25.0,Scotland,Affiliate,Standard
13118,2025-06-13,28.0,South East,Organic Search,Standard
13119,2024-10-10,26.0,South East,Organic Search,Standard
13120,2024-08-10,49.0,South East,Social,Standard
13121,2024-05-15,34.0,Scotland,Affiliate,Standard
13122,2024-06-30,28.0,Yorkshire,Email,Silver
13123,2024-04-27,35.0,West Midlands,Email,Silver
13124,2025-08-11,41.0,East of England,Social,Standard
13125,2025-04-29,30.0,South East,Social,Silver
13126,2025-04-29,44.0,South East,Paid Search,Standard
13127,2025-09-25,20.0,South East,Paid Search,Standard
13128,2025-06-12,47.0,Yorkshire,Paid Search,Standard
13129,2024-08-17,34.0,North West,Direct,Standard
13130,2024-08-11,33.0,South West,Paid Search,Silver
13131,2024-04-01,26.0,Scotland,Affiliate,Standard
13132,2025-05-31,20.0,London,Social,Standard
13133,2025-09-17,18.0,London,Organic Search,Silver
13134,2025-05-25,26.0,South East,Organic Search,Standard
13135,2024-12-02,40.0,Scotland,Organic Search,Standard
13136,2024-08-26,23.0,London,Social,Standard
13137,2024-11-09,18.0,London,Organic Search,Standard
13138,2024-07-12,24.0,South East,Paid Search,Standard
13139,2024-04-28,30.0,Scotland,Affiliate,Silver
13140,2024-11-04,30.0,South East,Social,Standard
13141,2024-06-18,33.0,West Midlands,Paid Search,Gold
13142,2025-06-12,45.0,Yorkshire,Organic Search,Standard
13143,2025-10-10,48.0,West Midlands,Paid Search,Silver
13144,2024-05-18,56.0,London,Paid Search,Standard
13145,2024-01-05,18.0,London,Organic Search,Standard
13146,2025-09-17,25.0,South East,Direct,Standard
13147,2024-07-29,42.0,Yorkshire,Social,Standard
13148,2024-07-01,29.0,Yorkshire,Affiliate,Silver
13149,2025-09-03,43.0,London,Email,Silver
13150,2025-08-23,36.0,South East,Organic Search,Standard
13151,2025-02-19,51.0,London,Email,Standard
13152,2024-04-21,45.0,South West,Organic Search,Standard
13153,2025-05-19,46.0,South East,Organic Search,Silver
13154,2025-06-12,29.0,Scotland,Organic Search,Standard
13155,2024-11-12,33.0,South East,Affiliate,Standard
13156,2025-02-05,31.0,London,Social,Standard
13157,2025-01-18,18.0,East of England,Affiliate,Standard
13158,2025-04-17,50.0,North East,Email,Standard
13159,2025-01-03,42.0,South East,Organic Search,Silver
13160,2025-11-27,30.0,,Social,Standard
13161,2024-01-26,48.0,South West,Organic Search,Silver
13162,2024-02-07,27.0,East of England,Organic Search,Standard
13163,2024-04-18,18.0,East of England,Paid Search,Standard
13164,2024-04-16,45.0,North East,Organic Search,Standard
13165,2024-12-22,20.0,East of England,Email,Standard
13166,2024-02-26,32.0,South East,Social,Standard
13167,2024-05-16,36.0,North West,Email,Silver
13168,2025-01-06,38.0,London,Direct,Standard
13169,2025-10-05,43.0,South East,Paid Search,Standard
13170,2025-07-28,40.0,South East,Social,Silver
13171,2024-06-03,40.0,East of England,Paid Search,Standard
13172,2024-02-09,25.0,Yorkshire,Organic Search,STANDARD
13173,2025-06-12,37.0,East of England,Affiliate,Standard
13174,2025-07-11,18.0,South West,Social,Silver
13175,2025-10-26,51.0,London,Email,Standard
13176,2024-11-05,19.0,Scotland,Paid Search,Silver
13177,2024-02-11,30.0,South East,Affiliate,Standard
13178,2025-11-04,19.0,London,Social,Standard
13179,2024-07-24,26.0,Yorkshire,Organic Search,Standard
13180,2024-09-30,34.0,North East,Paid Search,Standard
13181,2024-10-23,28.0,South East,Social,Standard
13182,2025-12-04,47.0,East of England,Paid Search,Standard
13183,2024-09-15,36.0,North West,Organic Search,Silver
13184,2025-02-01,29.0,London,Paid Search,Standard
13185,2024-12-26,33.0,Scotland,Organic Search,Silver
13186,2025-12-08,47.0,South East,Organic Search,Silver
13187,2025-11-11,44.0,South West,Email,Gold
13188,2025-03-27,21.0,London,Social,Silver
13189,2024-03-16,27.0,London,Paid Search,Standard
13190,2024-09-04,39.0,London,Direct,Standard
13191,2025-04-21,38.0,South East,Organic Search,Standard
13192,2025-07-28,22.0,Wales,Email,Gold
13193,2025-06-21,42.0,East of England,Email,Standard
13194,2024-12-14,24.0,South East,Social,Standard
13195,2025-04-24,48.0,South West,Paid Search,Standard
13196,2024-08-08,40.0,South East,Social,Standard
13197,2025-03-30,22.0,West Midlands,Social,Silver
13198,2024-12-08,28.0,East of England,Organic Search,Gold
13199,2025-05-03,28.0,South East,Organic Search,Standard
13200,2025-09-15,36.0,North West,Paid Search,Silver
13201,2025-08-09,32.0,South East,Paid Search,Standard
13202,2025-06-07,21.0,Yorkshire,Organic Search,Standard
13203,2025-07-03,19.0,West Midlands,Organic Search,Standard
13204,2024-05-04,40.0,London,Social,Standard
13205,2024-05-12,37.0,London,Email,Standard
13206,2025-08-22,35.0,South East,Email,Standard
13207,2025-01-21,37.0,Wales,Social,Standard
13208,2024-11-04,,Yorkshire,Organic Search,Silver
13209,2025-04-20,36.0,Scotland,Organic Search,Silver
13210,2024-02-29,62.0,North West,Email,Standard
13211,2024-04-28,47.0,Wales,Paid Search,Standard
13212,2024-04-15,31.0,South East,Email,Standard
13213,2025-02-08,28.0,West Midlands,Email,Gold
13214,2024-02-17,18.0,South East,Social,Standard
13215,2024-02-01,46.0,Yorkshire,Paid Search,Gold
13216,2025-04-28,43.0,Scotland,Organic Search,Silver
13217,2025-06-09,28.0,North West,Email,Silver
13218,2024-07-03,18.0,North West,Paid Search,Standard
13219,2025-05-09,21.0,North East,Paid Search,Standard
13220,2024-03-09,39.0,London,Organic Search,Standard
13221,2024-10-19,33.0,South West,Email,Standard
13222,2024-09-18,42.0,North West,Direct,Standard
13223,2024-09-04,35.0,West Midlands,Social,Silver
13224,2025-09-11,45.0,East of England,Paid Search,Standard
13225,2024-02-26,38.0,South East,Social,Standard
13226,2025-03-25,43.0,London,Paid Search,Standard
13227,2024-07-14,18.0,Wales,Paid Search,Standard
13228,2024-12-13,20.0,North West,Direct,Standard
13229,2024-05-23,30.0,West Midlands,Direct,Standard
13230,2025-06-08,46.0,london,Email,Standard
13231,2024-02-13,55.0,London,Organic Search,Standard
13232,2024-02-24,32.0,South West,Paid Search,Standard
13233,2024-08-23,27.0,London,Organic Search,Standard
13234,2025-09-23,18.0,London,Social,Standard
13235,2024-01-18,43.0,London,Paid Search,Gold
13236,2024-05-07,28.0,South East,Paid Search,Standard
13237,2024-12-17,67.0,London,Direct,Standard
13238,2024-01-16,26.0,North West,Direct,Standard
13239,2025-01-17,57.0,West Midlands,Paid Search,Standard
13240,2024-09-16,42.0,East of England,Email,Silver
13241,2025-04-06,23.0,Scotland,Direct,Standard
13242,2024-02-11,37.0,South West,Direct,Standard
13243,2024-05-06,42.0,Yorkshire,Email,Silver
13244,2024-04-29,32.0,London,Organic Search,Standard
13245,2025-06-11,43.0,South East,Email,Standard
13246,2025-06-12,43.0,South East,Social,Standard
13247,2024-03-24,41.0,Scotland,Paid Search,Standard
13248,2024-10-16,34.0,North East,Direct,Standard
13249,2025-05-18,21.0,South West,Email,Standard
13250,2024-01-05,33.0,Yorkshire,Direct,Standard
13251,2024-03-12,36.0,London,Organic Search,Silver
13252,2025-04-05,18.0,West Midlands,Affiliate,Gold
13253,2025-02-07,36.0,London,Social,Gold
13254,2025-05-20,33.0,East of England,Paid Search,Silver
13255,2024-11-29,20.0,London,Direct,Standard
13256,2025-10-06,30.0,East of England,Affiliate,Standard
13257,2024-03-30,31.0,South West,Social,Standard
13258,2024-04-20,55.0,East of England,Direct,Gold
13259,2025-03-30,36.0,London,Affiliate,Standard
13260,2025-09-04,45.0,East of England,Social,Silver
13261,2024-01-17,33.0,South East,Organic Search,Standard
13262,2025-05-21,18.0,London,Social,Gold
13263,2025-11-26,41.0,East of England,Paid Search,Standard
13264,2025-02-06,27.0,London,Social,Standard
13265,2025-08-17,30.0,South West,Organic Search,Silver
13266,2024-07-06,22.0,south east,Affiliate,Standard
13267,2025-07-29,35.0,East of England,Affiliate,Standard
13268,2024-11-23,46.0,South West,Email,Gold
13269,2024-08-01,44.0,London,Affiliate,Standard
13270,2024-05-21,51.0,South East,Organic Search,Standard
13271,2025-09-01,53.0,East of England,Social,Gold
13272,2025-05-28,18.0,yorkshire,Email,Standard
13273,2025-07-17,21.0,London,Email,Silver
13274,2025-05-18,18.0,London,Social,Gold
13275,2024-07-01,41.0,Yorkshire,Paid Search,Standard
13276,2024-05-16,26.0,South East,Email,Standard
13277,2025-04-08,29.0,South East,Organic Search,Standard
13278,2024-06-29,32.0,London,Organic Search,Standard
13279,2025-04-08,38.0,Scotland,Paid Search,Standard
13280,2025-10-06,18.0,East of England,Social,Silver
13281,2025-06-19,20.0,London,Paid Search,Gold
13282,2024-12-03,34.0,South West,Email,Standard
13283,2025-10-11,47.0,South East,Direct,Standard
13284,2025-01-29,34.0,London,Organic Search,Standard
13285,2024-12-01,25.0,Scotland,Social,Silver
13286,2025-11-16,18.0,South West,Direct,Standard
13287,2024-08-27,44.0,North West,Direct,Standard
13288,2024-05-28,26.0,North East,Social,Standard
13289,2024-04-09,21.0,London,Affiliate,Standard
13290,2025-03-24,18.0,London,Organic Search,Standard
13291,2024-12-30,18.0,South East,Affiliate,Gold
13292,2025-07-07,23.0,North West,Direct,Standard
13293,2024-04-14,31.0,South East,Paid Search,Standard
13294,2024-08-16,21.0,south west,Organic Search,Standard
13295,2024-03-27,36.0,London,Organic Search,Standard
13296,2024-08-08,31.0,London,Paid Search,Silver
13297,2025-11-17,58.0,South West,Paid Search,Standard
13298,2025-10-03,18.0,London,Social,Standard
13299,2024-12-20,36.0,Yorkshire,Social,Standard
13300,2024-03-12,36.0,Scotland,Direct,Standard
13301,2025-12-12,23.0,Wales,Direct,Standard
13302,2024-04-22,35.0,South West,Paid Search,Silver
13303,2024-03-13,42.0,South East,Email,Standard
13304,2024-10-20,35.0,South West,Social,Standard
13305,2025-11-03,49.0,London,Email,Gold
13306,2025-07-24,18.0,Wales,Email,Standard
13307,2024-09-14,25.0,West Midlands,Affiliate,Standard
13308,2024-11-21,50.0,South East,Organic Search,Silver
13309,2024-02-13,44.0,North West,Affiliate,Standard
13310,2024-07-12,40.0,South East,Organic Search,Standard
13311,2025-04-24,48.0,North West,Email,Standard
13312,2024-10-27,18.0,South West,Direct,Standard
13313,2025-11-30,43.0,yorkshire,Social,Standard
13314,2024-11-14,46.0,scotland,Direct,Standard
13315,2025-08-28,27.0,South East,Affiliate,Standard
13316,2025-06-03,63.0,East of England,Email,Silver
13317,2024-12-28,36.0,London,Organic Search,Standard
13318,2025-09-13,18.0,Yorkshire,Organic Search,Standard
13319,2025-09-14,38.0,east of england,Direct,Standard
13320,2024-08-17,26.0,Scotland,Email,Standard
13321,2024-07-18,47.0,North East,Social,Silver
13322,2025-05-21,40.0,South East,Organic Search,Standard
13323,2024-01-20,27.0,London,Organic Search,Silver
13324,2025-05-16,51.0,West Midlands,Email,Standard
13325,2024-11-07,44.0,South East,Organic Search,Standard
13326,2025-07-02,25.0,South East,Paid Search,Standard
13327,2024-04-02,32.0,East of England,Affiliate,Standard
13328,2025-02-15,40.0,East of England,Paid Search,Standard
13329,2025-01-18,30.0,east of england,Social,Standard
13330,2024-01-11,30.0,South East,Organic Search,Standard
13331,2025-01-10,34.0,London,Social,Silver
13332,2025-04-13,22.0,London,Email,Standard
13333,2024-10-16,18.0,North West,Organic Search,Standard
13334,2025-03-13,37.0,south west,Social,Standard
13335,2024-08-21,18.0,South West,Social,Standard
13336,2025-03-13,23.0,Scotland,Affiliate,Gold
13337,2024-06-23,18.0,Wales,Paid Search,Standard
13338,2024-07-20,18.0,London,Direct,Silver
13339,2024-02-20,39.0,Yorkshire,Social,Standard
13340,2024-03-10,32.0,South East,Organic Search,Standard
13341,2024-04-06,31.0,North West,Organic Search,Standard
13342,2024-05-15,20.0,London,Direct,Standard
13343,2025-05-28,27.0,London,Organic Search,Silver
13344,2024-06-03,38.0,Wales,Affiliate,Silver
13345,2024-09-11,33.0,East of England,Direct,Standard
13346,2024-05-04,43.0,South East,Affiliate,Standard
13347,2024-10-30,45.0,North East,Paid Search,Standard
13348,2024-06-23,31.0,South East,Organic Search,Silver
13349,2024-08-23,18.0,London,Organic Search,Standard
13350,2024-02-19,26.0,South East,Paid Search,Standard
13351,2024-12-26,33.0,North West,Social,Silver
13352,2024-07-11,25.0,West Midlands,Social,Silver
13353,2025-04-10,22.0,South West,Social,Standard
13354,2025-12-14,35.0,East of England,Affiliate,Standard
13355,2024-12-12,61.0,East of England,Organic Search,Standard
13356,2024-12-31,29.0,South East,Paid Search,Standard
13357,2025-08-16,34.0,London,Email,Standard
13358,2024-09-03,20.0,London,Direct,Standard
13359,2024-04-10,48.0,North West,Affiliate,Standard
13360,2025-05-30,44.0,Yorkshire,Direct,Gold
13361,2025-04-09,43.0,South East,Affiliate,Standard
13362,2024-12-01,49.0,South East,Direct,Standard
13363,2024-10-03,29.0,West Midlands,Direct,Standard
