order_id,customer_id,order_datetime,status,payment_method,device
530444,6772,2025-03-28 07:39:00,Completed,Card,Desktop
530445,18843,2025-11-01 18:31:00,Completed,Card,Desktop
530446,9368,2025-10-31 21:43:00,Completed,Card,Mobile
530447,2383,2025-04-02 05:50:00,Completed,Google Pay,Mobile
530448,7597,2025-08-05 09:43:00,Completed,Card,Mobile
530449,2183,2025-10-15 18:43:00,Completed,Card,Desktop
530450,13427,2025-07-02 00:03:00,Completed,Card,Desktop
530451,16879,2025-05-22 17:19:00,Completed,Card,Mobile
530452,15176,2025-03-29 16:03:00,Completed,Card,Mobile
530453,13458,2025-03-17 01:04:00,Completed,Card,Mobile
530454,15609,2025-07-17 21:41:00,Completed,Card,Desktop
530455,16918,2025-09-18 00:34:00,Completed,PayPal,Mobile
530456,11543,2025-09-08 02:19:00,Completed,Card,Mobile
530457,641,2025-03-28 12:20:00,Returned,Google Pay,Tablet
530458,5740,2025-06-03 22:49:00,Completed,Card,Mobile
530459,11500,2025-03-07 23:14:00,Completed,PayPal,Tablet
530460,8594,2025-11-20 16:33:00,Completed,Card,Mobile
530461,19571,2025-04-13 22:05:00,Completed,PayPal,Mobile
530462,2578,2025-12-22 09:59:00,Completed,Card,Desktop
530463,9556,2025-01-01 00:17:00,Completed,Card,Mobile
530464,12112,2025-11-14 11:15:00,Completed,Apple Pay,Desktop
530465,8498,2025-04-13 22:04:00,Completed,PayPal,Mobile
530466,3354,2025-04-30 09:19:00,Completed,Card,Desktop
530467,11938,2025-12-31 15:22:00,Completed,Card,Mobile
530468,18592,2025-09-25 20:11:00,Completed,Card,Mobile
530469,1920,2025-11-17 15:41:00,Completed,Card,Mobile
530470,3302,2025-08-23 04:33:00,Completed,Card,Mobile
530471,4640,2025-12-27 03:11:00,Cancelled,Card,Mobile
530472,3388,2025-12-24 09:43:00,Completed,Card,Tablet
530473,1707,2025-03-06 04:24:00,Completed,Card,Desktop
530474,18183,2025-01-29 05:30:00,Completed,Card,Mobile
530475,18175,2025-05-10 14:09:00,Completed,Card,Desktop
530476,10563,2025-01-24 04:53:00,Completed,PayPal,Mobile
530477,13938,2025-03-12 20:32:00,Completed,PayPal,Mobile
530478,6466,2025-11-15 23:25:00,Completed,Card,Desktop
530479,8898,2025-07-24 13:45:00,Completed,Card,Mobile
530480,5263,2025-04-07 09:10:00,Completed,Card,Mobile
530481,16809,2025-08-24 22:35:00,Completed,Card,Tablet
530482,4258,2025-12-27 19:50:00,Completed,Card,Mobile
530483,713,2025-10-19 09:14:00,Completed,Card,Mobile
530484,3762,2025-03-26 18:06:00,Completed,Card,Mobile
530485,4313,2025-02-21 11:42:00,Completed,Card,Tablet
530486,420,2025-02-24 23:41:00,Completed,Card,Desktop
530487,13653,2025-01-02 20:02:00,Completed,PayPal,Desktop
530488,11536,2025-07-01 07:56:00,Completed,PayPal,Desktop
530489,3264,2025-03-04 21:24:00,Completed,PayPal,Mobile
530490,15302,2025-10-20 18:44:00,Completed,PayPal,Mobile
530491,15624,2025-04-06 05:07:00,Completed,Card,Tablet
530492,16103,2025-11-03 12:16:00,Completed,Card,Mobile
530493,12245,2025-12-29 11:54:00,Completed,PayPal,Mobile
530494,14579,2025-05-21 10:41:00,Completed,Card,Mobile
530495,1041,2025-03-01 20:51:00,Completed,Card,Mobile
530496,8389,2025-08-09 21:16:00,Completed,Card,Mobile
530497,19041,2025-08-10 23:15:00,completed,Google Pay,Desktop
530498,12739,2025-06-01 08:58:00,Completed,Card,Desktop
530499,6368,2025-04-15 22:06:00,Cancelled,PayPal,Desktop
530500,8970,2025-04-29 06:31:00,Cancelled,Google Pay,Desktop
530501,15684,2025-11-08 05:00:00,Completed,Card,Mobile
530502,3764,2025-01-08 19:53:00,Completed,Card,Mobile
530503,437,2025-05-30 05:19:00,Completed,Google Pay,Mobile
530504,13619,2025-01-24 09:13:00,Completed,Card,Mobile
530505,3321,2025-04-19 09:21:00,Completed,Apple Pay,Mobile
530506,18740,2025-05-29 07:34:00,Completed,Card,Mobile
530507,2311,2025-12-02 17:19:00,Completed,PayPal,Desktop
530508,13510,2025-12-06 10:21:00,Completed,Card,Desktop
530509,7954,2025-01-14 15:54:00,Returned,Card,Desktop
530510,419,2025-02-08 03:31:00,Completed,Card,Mobile
530511,17213,2025-01-19 04:15:00,Completed,Card,Mobile
530512,18869,2025-07-22 17:05:00,Completed,Card,Desktop
530513,16726,2025-09-17 14:41:00,Completed,Card,Mobile
530514,5492,2025-01-03 05:24:00,Completed,Card,Desktop
530515,18392,2025-06-02 07:08:00,Completed,Card,Mobile
530516,19166,2025-12-19 15:52:00,Completed,Google Pay,Mobile
530517,5226,2025-09-05 19:26:00,Completed,Card,Mobile
530518,6082,2025-10-14 16:35:00,Completed,Card,Mobile
530519,14080,2025-02-02 21:37:00,Completed,Google Pay,Mobile
530520,18389,2025-02-20 15:53:00,Completed,Card,Desktop
530521,352,2025-05-21 07:59:00,Completed,Card,Tablet
530522,3000,2025-08-14 18:06:00,Completed,Card,Mobile
530523,16760,2025-10-04 23:01:00,Completed,Card,Mobile
530524,18086,2025-11-10 09:36:00,Completed,Card,Desktop
530525,4122,2025-02-12 17:38:00,Completed,Card,Desktop
530526,18132,2025-09-25 05:40:00,Completed,Card,Desktop
530527,6804,2025-05-07 10:48:00,Completed,Card,Mobile
530528,10435,2025-02-17 00:58:00,Completed,Card,Desktop
530529,8136,2025-07-22 09:01:00,Completed,PayPal,Desktop
530530,401,2025-10-01 18:43:00,Completed,Card,Mobile
530531,13482,2025-12-31 06:24:00,Completed,Card,Mobile
530532,13311,2025-11-03 20:48:00,Completed,Apple Pay,Desktop
530533,10361,2025-06-14 20:43:00,Completed,Card,Mobile
530534,3397,2025-01-07 01:32:00,Completed,Card,Mobile
530535,3308,2025-09-24 20:42:00,Cancelled,Card,Mobile
530536,4024,2025-01-02 05:45:00,Completed,Card,Mobile
530537,19454,2025-01-20 10:28:00,Completed,Apple Pay,Mobile
530538,2756,2025-12-24 11:39:00,Completed,PayPal,Mobile
530539,6028,2025-02-09 15:45:00,Completed,Card,Desktop
530540,19206,2025-05-05 22:12:00,Completed,Card,Desktop
530541,17470,2025-02-10 10:07:00,Completed,Card,Desktop
530542,13492,2025-04-27 18:27:00,Completed,Card,Desktop
530543,11709,2025-12-25 11:48:00,Completed,Apple Pay,Mobile
530544,11009,2025-12-30 10:33:00,Completed,PayPal,Tablet
530545,17609,2025-03-03 11:19:00,Completed,Card,Desktop
530546,19901,2025-04-19 07:50:00,Completed,Card,Mobile
530547,16441,2025-09-22 02:08:00,Completed,Card,Tablet
530548,6979,2025-01-12 15:27:00,Completed,Card,Desktop
530549,18345,2025-12-22 02:06:00,Completed,PayPal,Tablet
530550,5579,2025-11-05 06:18:00,Completed,Apple Pay,Mobile
530551,14077,2025-11-16 01:08:00,Completed,Google Pay,Mobile
530552,1827,2025-02-17 22:00:00,Completed,PayPal,Mobile
530553,2558,2025-04-15 15:54:00,Completed,Card,Tablet
530554,13588,2025-06-08 06:18:00,Completed,Card,Mobile
530555,13824,2025-02-10 03:32:00,Completed,Card,Mobile
530556,19687,2025-12-20 04:56:00,Completed,Card,Mobile
530557,13177,2025-01-15 06:49:00,Completed,Card,Desktop
530558,6329,2025-02-14 09:32:00,Completed,Card,Desktop
530559,11322,2025-02-16 07:29:00,Completed,Card,Tablet
530560,6348,2025-11-25 14:47:00,Completed,Google Pay,Mobile
530561,11387,2025-04-02 06:01:00,Completed,Apple Pay,Desktop
530562,10750,2025-03-22 04:06:00,Completed,Google Pay,Mobile
530563,17460,2025-01-03 21:41:00,Completed,Card,Mobile
530564,637,2025-01-18 11:23:00,Completed,Card,Mobile
530565,11005,2025-05-18 06:46:00,Completed,Card,Tablet
530566,15649,2025-01-24 09:11:00,Completed,Card,Tablet
530567,6341,2025-12-08 19:12:00,Completed,Card,Mobile
530568,2141,2025-12-12 16:56:00,Completed,Card,Tablet
530569,2092,2025-09-18 03:47:00,Completed,Card,Mobile
530570,12925,2025-08-17 19:21:00,Completed,Card,Mobile
530571,8153,2025-08-09 17:10:00,Completed,Card,Mobile
530572,14253,2025-07-27 15:01:00,Returned,PayPal,Mobile
530573,9738,2025-03-22 06:01:00,Completed,Card,Mobile
530574,1066,2025-12-30 04:40:00,Completed,Card,Mobile
530575,16878,2025-06-23 17:44:00,Completed,Apple Pay,Desktop
530576,2373,2025-12-03 16:27:00,Completed,Google Pay,Desktop
530577,6936,2025-09-20 05:04:00,Completed,Card,Desktop
530578,13468,2025-06-03 11:49:00,Completed,Card,Desktop
530579,8937,2025-08-23 12:13:00,Cancelled,Google Pay,Mobile
530580,9671,2025-03-19 23:23:00,Completed,Card,Mobile
530581,18783,2025-11-15 04:29:00,Completed,Google Pay,Desktop
530582,13976,2025-09-24 10:10:00,Completed,Card,Mobile
530583,16340,2025-11-11 09:52:00,Completed,Google Pay,Mobile
530584,15687,2025-02-17 02:15:00,Completed,PayPal,Mobile
530585,18205,2025-02-07 09:10:00,Cancelled,Apple Pay,Desktop
530586,18916,2025-01-09 07:13:00,Completed,Apple Pay,Desktop
530587,5810,2025-02-03 12:11:00,Returned,Google Pay,Desktop
530588,3795,2025-06-14 17:14:00,Completed,Apple Pay,Tablet
530589,5031,2025-07-27 13:00:00,Completed,PayPal,Desktop
530590,15388,2025-07-04 07:48:00,Completed,Card,Tablet
530591,8022,2025-06-24 16:24:00,Completed,Google Pay,Desktop
530592,50,2025-12-17 05:07:00,Completed,Card,Mobile
530593,19919,2025-04-26 06:32:00,Completed,PayPal,Mobile
530594,2192,2025-12-08 17:04:00,Completed,Card,Mobile
530595,15657,2025-11-27 01:48:00,Completed,PayPal,Desktop
530596,10336,2025-09-29 07:18:00,Completed,Card,Desktop
530597,12592,2025-04-17 00:14:00,Completed,Card,Desktop
530598,10548,2025-03-29 05:16:00,Completed,Card,Desktop
530599,3367,2025-12-20 21:02:00,Completed,PayPal,Mobile
530600,7549,2025-01-09 12:43:00,Completed,PayPal,Mobile
530601,4192,2025-12-13 01:09:00,Completed,Card,Desktop
530602,6730,2025-03-14 01:13:00,Completed,Google Pay,Mobile
530603,10051,2025-03-15 15:48:00,Completed,Apple Pay,Mobile
530604,19552,2025-09-18 00:12:00,Completed,Card,Desktop
530605,11985,2025-09-09 01:35:00,Completed,Card,Mobile
530606,18833,2025-01-19 21:09:00,Completed,PayPal,Tablet
530607,7649,2025-06-18 08:50:00,Completed,PayPal,Mobile
530608,5295,2025-06-08 22:42:00,Completed,Card,Tablet
530609,18841,2025-06-03 15:58:00,Completed,Card,Mobile
530610,848,2025-04-17 09:05:00,Completed,Card,Desktop
530611,1820,2025-03-15 19:57:00,Completed,Card,Mobile
530612,880,2025-12-28 05:12:00,Completed,Card,Mobile
530613,19018,2025-05-15 07:33:00,Cancelled,PayPal,Mobile
530614,12182,2025-08-30 04:09:00,Completed,PayPal,Mobile
530615,6684,2025-02-23 03:41:00,Completed,Apple Pay,Mobile
530616,950,2025-05-18 23:22:00,Completed,Card,Mobile
530617,825,2025-09-23 02:33:00,Returned,Card,Desktop
530618,3177,2025-04-24 17:27:00,Completed,PayPal,Desktop
530619,12620,2025-08-31 08:08:00,Completed,PayPal,Desktop
530620,18163,2025-06-07 17:23:00,Completed,Card,Tablet
530621,19535,2025-02-09 22:03:00,Completed,Card,Desktop
530622,17633,2025-09-20 02:43:00,Completed,PayPal,Mobile
530623,2632,2025-10-13 22:00:00,Completed,PayPal,Tablet
530624,9004,2025-08-12 23:49:00,Completed,Card,Desktop
530625,7971,2025-01-28 20:11:00,Completed,Card,Desktop
530626,18877,2025-11-03 16:38:00,Cancelled,PayPal,Mobile
530627,13280,2025-09-15 16:15:00,Completed,Apple Pay,Mobile
530628,19763,2025-09-19 22:23:00,Completed,Card,Mobile
530629,18064,2025-01-06 22:53:00,Cancelled,Apple Pay,Mobile
530630,8160,2025-11-17 15:32:00,Completed,Card,Mobile
530631,2372,2025-08-28 01:40:00,Completed,Card,Desktop
530632,19312,2025-05-17 09:11:00,Completed,PayPal,Mobile
530633,6546,2025-05-24 14:22:00,Completed,Google Pay,Desktop
530634,13221,2025-03-29 07:04:00,Completed,Card,Desktop
530635,16788,2025-04-22 21:05:00,Returned,PayPal,Mobile
530636,12060,2025-05-11 12:05:00,Completed,Card,Mobile
530637,14320,2025-07-26 12:25:00,Completed,Card,Mobile
530638,4868,2025-02-07 21:14:00,Cancelled,Card,Desktop
530639,1328,2025-05-12 05:59:00,Completed,PayPal,Mobile
530640,12080,2025-01-15 02:27:00,Completed,PayPal,Mobile
530641,18513,2025-09-10 10:48:00,Returned,Card,Mobile
530642,10062,2025-09-27 03:13:00,Completed,Card,Mobile
530643,19257,2025-12-04 10:29:00,Completed,Apple Pay,Tablet
530644,9648,2025-05-14 11:17:00,Completed,Card,Desktop
530645,9441,2025-10-23 23:37:00,Completed,PayPal,Desktop
530646,12441,2025-04-15 20:04:00,Completed,Google Pay,Desktop
530647,8498,2025-04-02 04:36:00,Completed,PayPal,Desktop
530648,8992,2025-11-10 08:23:00,Completed,Card,Mobile
530649,776,2025-05-12 15:13:00,Completed,Card,Tablet
530650,19237,2025-05-14 03:07:00,Completed,Card,Mobile
530651,15341,2025-07-03 16:40:00,Completed,Card,Mobile
530652,4567,2025-08-31 10:42:00,Completed,Card,Tablet
530653,13122,2025-03-20 15:04:00,Completed,Card,Mobile
530654,11695,2025-11-05 06:30:00,Completed,Card,Mobile
530655,19345,2025-08-15 15:50:00,Completed,Google Pay,Desktop
530656,10594,2025-04-23 13:20:00,Completed,Card,Desktop
530657,19552,2025-12-07 03:48:00,Completed,Card,Desktop
530658,3763,2025-12-09 01:08:00,Completed,Google Pay,Mobile
530659,3370,2025-05-17 07:06:00,Completed,PayPal,Desktop
530660,18194,2025-01-26 12:07:00,Completed,PayPal,Mobile
530661,12598,2025-07-17 11:38:00,Completed,PayPal,Desktop
530662,1780,2025-02-25 19:56:00,Completed,Card,Mobile
530663,15049,2025-11-17 15:16:00,Completed,Card,Tablet
530664,14228,2025-04-28 07:42:00,Completed,Apple Pay,Mobile
530665,3111,2025-11-09 23:08:00,Completed,Apple Pay,Mobile
530666,18839,2025-10-06 21:11:00,Completed,Card,Mobile
530667,14986,2025-02-04 18:51:00,Completed,Card,Mobile
530668,8436,2025-02-16 10:18:00,Completed,Apple Pay,Mobile
530669,8686,2025-07-24 19:41:00,Completed,PayPal,Desktop
530670,12663,2025-02-03 00:34:00,Completed,Card,Mobile
530671,11633,2025-03-30 03:44:00,Completed,PayPal,Mobile
530672,6123,2025-04-26 08:55:00,Completed,Card,Tablet
530673,1315,2025-05-13 01:00:00,Completed,Apple Pay,Desktop
530674,5035,2025-10-28 13:51:00,Completed,Card,Tablet
530675,12802,2025-07-12 16:32:00,Completed,Card,Mobile
530676,14397,2025-02-28 17:53:00,Completed,Card,Mobile
530677,10603,2025-05-01 01:16:00,Completed,Card,Mobile
530678,14592,2025-08-23 02:07:00,Completed,PayPal,Mobile
530679,14003,2025-10-06 07:30:00,Completed,Card,Mobile
530680,16208,2025-05-02 17:11:00,Completed,PayPal,Mobile
530681,6871,2025-02-04 05:16:00,Completed,Card,Mobile
530682,1880,2025-10-02 02:26:00,Completed,Card,Mobile
530683,7592,2025-12-10 07:13:00,Completed,Apple Pay,Desktop
530684,7456,2025-04-12 03:42:00,Completed,PayPal,Desktop
530685,383,2025-02-21 09:25:00,Completed,Card,Mobile
530686,14058,2025-09-28 03:58:00,Completed,PayPal,Mobile
530687,5413,2025-06-10 12:44:00,Completed,Apple Pay,Mobile
530688,6783,2025-03-15 14:46:00,Cancelled,Card,Desktop
530689,11524,2025-05-01 16:32:00,Completed,Google Pay,Desktop
530690,11037,2025-01-18 22:30:00,Completed,PayPal,Mobile
530691,8000,2025-08-03 08:28:00,Completed,Card,Mobile
530692,3932,2025-04-26 11:48:00,Completed,Card,Tablet
530693,11061,2025-06-29 11:40:00,Completed,Apple Pay,Desktop
530694,13370,2025-03-07 03:27:00,Completed,Apple Pay,Desktop
530695,161,2025-02-01 06:18:00,Completed,Card,Mobile
530696,14090,2025-02-18 01:40:00,Completed,Google Pay,Desktop
530697,6157,2025-08-04 21:55:00,Cancelled,Apple Pay,Desktop
530698,8629,2025-11-02 21:52:00,Completed,Card,Desktop
530699,3474,2025-02-20 16:40:00,Completed,Apple Pay,Mobile
530700,7831,2025-12-04 05:23:00,Completed,Card,Mobile
530701,6698,2025-07-24 21:58:00,Completed,Card,Tablet
530702,2787,2025-11-27 02:50:00,Completed,PayPal,Mobile
530703,17824,2025-12-25 17:46:00,Completed,PayPal,Mobile
530704,6704,2025-03-21 19:10:00,Completed,Card,Desktop
530705,8640,2025-05-04 15:48:00,Completed,Apple Pay,Tablet
530706,11578,2025-04-25 16:47:00,Completed,PayPal,Desktop
530707,10934,2025-12-19 10:18:00,Returned,Google Pay,Mobile
530708,16688,2025-05-09 23:09:00,Completed,Card,Mobile
530709,6832,2025-10-20 15:14:00,Completed,Card,Mobile
530710,2377,2025-04-13 17:47:00,Completed,Card,Desktop
530711,17975,2025-05-06 22:15:00,Completed,Card,Desktop
530712,9009,2025-08-27 21:53:00,Completed,Card,Mobile
530713,18823,2025-05-23 15:53:00,Completed,PayPal,Tablet
530714,7392,2025-12-13 20:56:00,Completed,PayPal,Desktop
530715,9673,2025-03-03 03:39:00,Completed,PayPal,Mobile
530716,17984,2025-05-13 17:17:00,Completed,Card,Desktop
530717,14912,2025-02-17 00:24:00,Completed,Apple Pay,Desktop
530718,15157,2025-05-21 15:00:00,Cancelled,Google Pay,Mobile
530719,2581,2025-02-04 17:43:00,Completed,Card,Mobile
530720,350,2025-04-29 10:18:00,Cancelled,PayPal,Desktop
530721,19405,2025-05-09 01:53:00,Completed,Card,Tablet
530722,7849,2025-09-22 09:33:00,Completed,Card,Desktop
530723,5254,2025-12-13 10:24:00,Cancelled,Card,Mobile
530724,18171,2025-08-02 19:30:00,Completed,Apple Pay,Mobile
530725,1585,2025-08-23 01:58:00,Completed,Card,Mobile
530726,15183,2025-04-07 06:20:00,Completed,PayPal,Mobile
530727,2080,2025-11-23 02:31:00,Completed,Card,Mobile
530728,15580,2025-04-02 19:59:00,Completed,PayPal,Desktop
530729,6009,2025-12-29 19:19:00,Completed,Google Pay,Mobile
530730,4939,2025-06-16 13:45:00,Completed,Card,Mobile
530731,15541,2025-11-26 02:37:00,Completed,Card,Mobile
530732,5527,2025-12-03 17:18:00,Completed,Card,Mobile
530733,4592,2025-03-08 07:02:00,Completed,Apple Pay,Mobile
530734,7739,2025-01-04 04:37:00,Completed,Apple Pay,Desktop
530735,5489,2025-11-01 23:30:00,Completed,Card,Mobile
530736,4966,2025-06-07 02:38:00,Completed,Google Pay,Mobile
530737,13164,2025-12-19 05:17:00,Completed,Card,Mobile
530738,8624,2025-01-07 05:07:00,Completed,Card,Mobile
530739,10069,2025-11-13 09:03:00,Completed,Google Pay,Desktop
530740,3576,2025-06-06 08:21:00,Completed,PayPal,Desktop
530741,3762,2025-10-12 20:32:00,Completed,Card,Mobile
530742,12080,2025-03-07 23:53:00,Completed,Google Pay,Mobile
530743,17030,2025-05-26 02:50:00,Completed,Card,Mobile
530744,17480,2025-10-14 10:45:00,Completed,Apple Pay,Desktop
530745,461,2025-10-17 04:20:00,Completed,PayPal,Mobile
530746,14477,2025-03-21 01:28:00,Completed,Card,Mobile
530747,5058,2025-04-14 23:59:00,Completed,PayPal,Tablet
530748,11548,2025-11-19 23:09:00,Completed,Google Pay,Mobile
530749,18192,2025-02-20 22:12:00,Completed,Card,Mobile
530750,588,2025-12-25 13:32:00,Completed,Apple Pay,Mobile
530751,2694,2025-09-22 01:51:00,Completed,Google Pay,Mobile
530752,14193,2025-11-23 17:41:00,Completed,Card,Desktop
530753,2645,2025-07-25 23:53:00,Completed,Card,Mobile
530754,11607,2025-03-25 22:08:00,Completed,Card,Desktop
530755,13225,2025-01-30 19:35:00,Completed,PayPal,Tablet
530756,9326,2025-01-15 16:52:00,Completed,Card,Mobile
530757,18241,2025-10-13 03:18:00,Cancelled,Apple Pay,Desktop
530758,19623,2025-02-10 20:22:00,Completed,PayPal,Mobile
530759,6478,2025-10-01 12:03:00,Completed,Apple Pay,Mobile
530760,15433,2025-11-19 12:21:00,Completed,Card,Desktop
530761,9176,2025-05-04 04:57:00,Completed,PayPal,Mobile
530762,2357,2025-08-15 00:27:00,Completed,Card,Mobile
530763,6732,2025-07-21 22:00:00,Completed,Card,Mobile
530764,11515,2025-03-23 20:04:00,Completed,Card,Mobile
530765,13832,2025-06-12 22:00:00,Completed,Card,Mobile
530766,3921,2025-12-23 05:30:00,Completed,PayPal,Desktop
530767,7826,2025-11-26 14:20:00,Completed,Card,Tablet
530768,11322,2025-09-04 13:50:00,Completed,Card,Mobile
530769,19761,2025-08-25 12:32:00,Completed,Card,Mobile
530770,18655,2025-02-02 03:33:00,Completed,Card,Mobile
530771,17290,2025-05-21 14:02:00,Completed,Card,Desktop
530772,11204,2025-11-21 03:49:00,Completed,PayPal,Mobile
530773,13661,2025-09-15 14:02:00,Completed,PayPal,Tablet
530774,18345,2025-06-10 17:09:00,Completed,Card,Desktop
530775,14132,2025-02-08 17:43:00,Completed,Card,Mobile
530776,9037,2025-06-27 11:17:00,Completed,PayPal,Desktop
530777,2992,2025-03-22 23:22:00,Completed,PayPal,Desktop
530778,1445,2025-01-09 04:05:00,Completed,Card,Mobile
530779,11081,2025-09-11 22:49:00,Cancelled,Card,Mobile
530780,14591,2025-04-27 00:25:00,Completed,Card,Mobile
530781,5339,2025-05-27 05:06:00,Completed,Card,Mobile
530782,9121,2025-08-22 18:01:00,Completed,Card,Desktop
530783,2198,2025-06-04 02:56:00,Completed,Card,Desktop
530784,4174,2025-03-03 18:49:00,Completed,Card,Mobile
530785,10199,2025-07-01 06:04:00,Completed,Card,Desktop
530786,4800,2025-10-29 09:32:00,Completed,Card,Mobile
530787,5617,2025-11-27 20:19:00,Completed,Card,Mobile
530788,10313,2025-05-01 00:15:00,Completed,Apple Pay,Desktop
530789,17361,2025-03-22 06:00:00,Completed,Card,Desktop
530790,8945,2025-12-20 07:01:00,Completed,Google Pay,Mobile
530791,3434,2025-12-15 10:26:00,Completed,Card,Desktop
530792,3420,2025-09-14 15:29:00,Completed,Card,Desktop
530793,4292,2025-12-05 17:50:00,Completed,Card,Desktop
530794,7849,2025-06-27 05:56:00,Completed,PayPal,Desktop
530795,15816,2025-12-14 01:13:00,Returned,Apple Pay,Tablet
530796,10660,2025-01-25 16:10:00,Completed,Card,Mobile
530797,10132,2025-08-11 11:39:00,Returned,Card,Desktop
530798,3232,2025-11-07 04:17:00,Completed,Card,Desktop
530799,6190,2025-11-15 23:30:00,Completed,Google Pay,Desktop
530800,6366,2025-01-02 08:29:00,Completed,PayPal,Desktop
530801,16093,2025-03-17 18:34:00,Completed,Card,Mobile
530802,19508,2025-12-14 12:04:00,Cancelled,Card,Desktop
530803,8468,2025-05-16 04:28:00,Completed,Card,Desktop
530804,2259,2025-03-20 13:49:00,Completed,Card,Mobile
530805,5263,2025-04-12 12:35:00,Completed,Google Pay,Mobile
530806,611,2025-01-02 02:44:00,Cancelled,Apple Pay,Mobile
530807,11208,2025-01-15 17:05:00,Completed,Google Pay,Mobile
530808,5564,2025-09-01 07:58:00,Completed,Card,Tablet
530809,10604,2025-12-17 00:07:00,Completed,PayPal,Tablet
